ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_MeanRadius,AreaShape_MedianRadius,Children_Oospores_dual_Count,Children_Oospores_green_Count,Children_Oospores_red_Count,Children_Oospores_unstained_Count,Intensity_IntegratedIntensity_FITC,Intensity_IntegratedIntensity_T_Red,Intensity_LowerQuartileIntensity_FITC,Intensity_LowerQuartileIntensity_T_Red,Intensity_MaxIntensity_FITC,Intensity_MaxIntensity_T_Red,Intensity_MeanIntensity_FITC,Intensity_MeanIntensity_T_Red,Intensity_MedianIntensity_FITC,Intensity_MedianIntensity_T_Red,Intensity_MinIntensity_FITC,Intensity_MinIntensity_T_Red,Intensity_StdIntensity_FITC,Intensity_StdIntensity_T_Red,Intensity_UpperQuartileIntensity_FITC,Intensity_UpperQuartileIntensity_T_Red,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
19,22,95,2.1814716109746906,2.0,0,0,0,1,0.2590524163097143,0.2905775581020862,0.000881208514329046,0.0,0.010498207062482834,0.011947814375162125,0.002726867540102256,0.0030587111379166967,0.001762417028658092,0.0015182726783677936,0.0,0.0,0.0026608715870250496,0.0036922796482568407,0.003574425878468901,0.005043106735683978,1054.1263157894737,362.34736842105264,0,22
19,23,87,2.091336010263441,2.0,0,0,0,1,2.1295338480267674,0.7984893617685884,0.019821469206362963,0.00498588546179235,0.04150453954935074,0.024628061801195145,0.02447740055203181,0.009178038641018257,0.02617685217410326,0.010215915273874998,0.0023651483934372663,0.0,0.008068513498388696,0.005351543328271744,0.030403601471334696,0.012901502894237638,500.6666666666667,367.264367816092,0,23
19,24,51,1.7159801496468041,1.4142135623730951,0,0,0,1,0.1505455116275698,0.2111238285433501,0.0,0.0,0.012436103075742722,0.01771572418510914,0.0029518727770111723,0.004139682912614708,0.0011367971310392022,0.0013885709922760725,0.0,0.0,0.003893180576659516,0.005347973838055888,0.004825665848329663,0.007492179749533534,1149.6274509803923,397.62745098039215,0,24
19,25,99,2.2391927001865164,2.0,0,0,0,1,4.955550486687571,1.632089723367244,0.033619439229369164,0.004077973775565624,0.08154421299695969,0.0474708154797554,0.050056065522096675,0.016485754781487314,0.05694667063653469,0.011696040164679289,0.006134126801043749,0.0,0.02056183178242155,0.013889032942791346,0.06723125278949738,0.029236286412924528,797.1414141414141,431.67676767676767,0,25
19,26,86,2.0978195845237746,2.0,0,0,0,1,2.32799267815426,1.1311055237893015,0.023460745811462402,0.006691081216558814,0.042313266545534134,0.032486457377672195,0.0270696823041193,0.013152389811503505,0.029175249859690666,0.014496071264147758,0.005416953004896641,0.0,0.008503500690699528,0.007423091666105928,0.03344014659523964,0.018593118526041508,975.7674418604652,437.3837209302326,0,26
19,27,63,1.6958411324770986,1.4142135623730951,0,0,0,1,2.7223010705783963,0.8801251323893666,0.027916380669921637,0.0015754940104670823,0.06901655346155167,0.034164950251579285,0.04321112810441899,0.013970240196656613,0.051812008023262024,0.010811016894876957,0.0,0.0,0.0198039727922935,0.011537907023216127,0.05756466090679169,0.02640573773533106,256.85714285714283,457.2063492063492,0,27
19,28,71,1.9632732334563059,2.0,0,0,0,1,1.886869611684233,0.788082710467279,0.02281605266034603,0.0027504386962391436,0.03758297115564346,0.027450980618596077,0.026575628333580747,0.011099756485454634,0.028580148704349995,0.011207751464098692,0.0028534370940178633,0.0,0.008682368948897646,0.008359700349396612,0.03383306786417961,0.019363698083907366,427.85915492957747,458.3098591549296,0,28
19,29,79,1.9905111034252292,2.0,0,0,0,1,2.0876478478312492,0.7548638242296875,0.02105745067819953,0.005390249541960657,0.03996337950229645,0.02386511117219925,0.026425922124446194,0.00955523828138845,0.027389944531023502,0.010238803923130035,0.00158693827688694,0.0,0.008846503420737293,0.005949662617997743,0.034130618907511234,0.013870450900867581,390.2151898734177,470.34177215189874,0,29
19,30,103,2.2434571112014106,2.0,0,0,0,1,2.301686130464077,2.7378042303025723,0.012653543846681714,0.007454032194800675,0.038788434118032455,0.05365072190761566,0.022346467286059,0.026580623595170605,0.02590981964021921,0.028274967335164547,0.0014496070798486471,0.0,0.01144359890748322,0.019627016145598843,0.032597084529697895,0.04769588727504015,391.3592233009709,490.2330097087379,0,30
19,31,78,2.032825718296681,2.0,0,0,0,1,2.4206607220694423,1.0718242267612368,0.026504920795559883,0.0070191503036767244,0.04489204287528992,0.04168764874339104,0.031034111821403105,0.013741336240528677,0.03349355235695839,0.01519798580557108,0.002990768291056156,0.0,0.00945171892730488,0.00897180245189787,0.03804837167263031,0.018623637035489082,547.8205128205128,490.94871794871796,0,31
19,32,79,2.0549799336295345,2.0,0,0,0,1,2.722270537633449,1.4232089763972908,0.027691310737282038,0.006084535154514015,0.051850154995918274,0.04609750583767891,0.03445912072953733,0.018015303498699883,0.037415120750665665,0.020965896546840668,0.005355916917324066,0.0,0.012159960313283005,0.012180177470501825,0.04417868331074715,0.027718012686818838,1229.759493670886,495.0379746835443,0,32
19,33,80,1.9374652001392239,1.7071067811865475,0,0,1,0,2.963378363288939,5.495094265323132,0.01429770328104496,0.01358052995055914,0.07580681890249252,0.15471121668815613,0.037042229541111735,0.06868867831653916,0.03472953289747238,0.05981536582112312,0.003265430685132742,0.000839246204122901,0.024261650144779802,0.05642727770327185,0.06590371578931808,0.13365377485752106,1185.725,504.325,0,33
19,34,75,1.97956698971067,2.0,0,0,0,1,1.5949492726940662,0.6599221886135638,0.0159647511318326,0.003959716355893761,0.04248111695051193,0.02716105990111828,0.021265990302587547,0.008798962514847517,0.022316318936645985,0.00857557076960802,0.00221255817450583,0.0,0.008555401180077343,0.006480199736765302,0.0276951240375638,0.011894407914951444,1335.36,508.6533333333333,0,34
19,35,84,2.05402076168471,2.0,0,0,0,1,2.0816662972792983,1.012726036598906,0.020065613090991974,0.007354848552495241,0.04278629645705223,0.0322423130273819,0.02478174163427736,0.012056262340463166,0.02522316388785839,0.013061722740530968,0.004348821472376585,0.0,0.008873954087195544,0.006717818890593463,0.0317082479596138,0.016830701380968094,972.5,554.5833333333334,0,35
19,36,83,2.0034073004073187,2.0,0,0,0,1,1.9771267282776535,0.6576638519763947,0.020149537827819586,0.0010757610434666276,0.03324940800666809,0.02192721515893936,0.02382080395515245,0.007923660867185477,0.0235751885920763,0.008552682120352983,0.006317235063761473,0.0,0.005717284062792671,0.00628070599677494,0.028671701438724995,0.013782711466774344,41.433734939759034,603.855421686747,0,36
19,37,72,1.8934378788132138,1.4142135623730951,0,0,0,1,1.9446860442403704,1.012329291086644,0.019974060356616974,0.0019989318680018187,0.04144350439310074,0.03352406993508339,0.027009528392227367,0.014060129042870054,0.030807964503765106,0.013122758828103542,0.0020599679555743933,0.0,0.010034415174996605,0.010829615872088347,0.03495841845870018,0.02508583292365074,481.0833333333333,603.25,0,37
19,38,74,2.0052478747886577,2.0,0,0,0,1,1.9104600585997105,0.6598306314554065,0.020477606914937496,0.00650797295384109,0.051789119839668274,0.016983291134238243,0.025817027818915005,0.00891663015480279,0.024933241307735443,0.009781032800674438,0.005569543223828077,0.0,0.009755632438218623,0.004173886977786512,0.03212024085223675,0.01220721798017621,1128.8918918918919,644.9594594594595,0,38
19,39,53,1.7630857098400228,1.4142135623730951,0,0,0,1,1.4764019311405718,1.4153963492717594,0.016578928101807833,0.00603112846147269,0.04586862027645111,0.05853360891342163,0.027856640210199467,0.026705591495693574,0.02957961428910494,0.028511482290923595,0.0021362630650401115,0.0,0.01332739641213893,0.02031065923458492,0.04138246737420559,0.04709697049111128,785.4716981132076,646.566037735849,0,39
19,40,113,2.3391476618060025,2.0,0,0,0,1,3.0411688548047096,1.1211413845885545,0.01939803222194314,0.0059967958368361,0.05398641899228096,0.02369726076722145,0.026912998715085925,0.00992160517335004,0.026787213049829006,0.01078049885109067,0.001144426641985774,0.0,0.011469017241935048,0.005756384468313277,0.03613336384296417,0.014774547889828682,1121.9734513274336,654.1061946902655,0,40
19,41,86,1.9572204019178123,2.0,0,0,0,1,2.0115968585014343,1.066178388427943,0.021240558475255966,0.006332494085654616,0.03765926510095596,0.026489662006497383,0.023390661145365515,0.012397423121255151,0.024383917450904846,0.01426718570291996,0.0021057450212538242,0.0,0.008098102150152397,0.0061849543364332245,0.02944991271942854,0.016968032345175743,1334.8372093023256,655.3372093023256,0,41
19,42,65,1.8570228503535817,1.4142135623730951,0,0,0,1,1.6537117534317076,0.6157778413034976,0.022785534616559744,0.004509041202254593,0.03936827555298805,0.028229190036654472,0.025441719283564732,0.00947350525082304,0.027328907512128353,0.010070954915136099,0.0019684138242155313,0.0,0.008770527273296214,0.006636510322376769,0.031811246648430824,0.013252460630610585,1343.2153846153847,661.6461538461539,0,42
19,43,84,2.101680412115795,2.0,0,0,0,1,1.8686045743525028,0.7817196981050074,0.017975127324461937,0.004928664304316044,0.03665217012166977,0.026199741289019585,0.02224529255181551,0.009306186882202468,0.0235904473811388,0.010513465851545334,0.004135195165872574,0.0,0.00694657829588818,0.005705467144793317,0.027939269319176674,0.012726024724543095,650.8214285714286,664.6904761904761,0,43
19,44,90,2.1451400653445845,2.0,0,0,0,1,2.4865949633531272,0.9121538167819381,0.02290379162877798,0.0023651483934372663,0.045166704803705215,0.027618829160928726,0.027628832926145857,0.010135042408688202,0.029648279771208763,0.011627375148236752,0.001983672846108675,0.0,0.011034149987836972,0.007268247378972772,0.03683527931571007,0.015373464673757553,698.7555555555556,675.4333333333333,0,44
19,45,90,2.1688370341192424,2.0,0,0,0,1,2.105210972484201,0.5905546729918569,0.018844892270863056,0.0015945677878335118,0.03840695694088936,0.016861218959093094,0.023391233027602234,0.0065617185887984104,0.024719616398215294,0.007660028990358114,0.002471961546689272,0.0,0.009216077694606318,0.004709699890554426,0.03068589325994253,0.009788662660866976,614.1888888888889,720.5222222222222,0,45
19,46,76,2.015465898749866,2.0,0,0,0,1,2.2213931411970407,1.1026321903336793,0.026199741289019585,0.002731364918872714,0.04086365923285484,0.040238041430711746,0.029228857121013693,0.014508318293864201,0.0320134274661541,0.01493858266621828,0.0030670634005218744,0.0,0.008888752398427709,0.011871241687906185,0.03526359796524048,0.024933241307735443,169.57894736842104,746.1578947368421,0,46
19,47,73,1.9943295266281165,2.0,0,0,0,1,1.3806363127660006,0.04205386433750391,0.013179980451241136,0.0,0.029358359053730965,0.003356984816491604,0.018912826202273983,0.0005760803333904645,0.0200427258387208,0.0001449607079848647,0.003738460363820195,0.0,0.006210106388641271,0.0007734464305770475,0.024708171375095844,0.001014724955894053,1059.013698630137,774.6849315068494,0,47
19,48,86,1.9866533890794162,2.0,0,0,0,1,0.27875181566923857,0.39195850025862455,3.051804378628731e-05,0.0,0.01110856793820858,0.01519798580557108,0.0032413001822004486,0.004557656979751449,0.0015716792549937963,0.0024872205685824156,0.0,0.0,0.0035565059921758395,0.0050974861039021395,0.0061341270338743925,0.008072022814303637,670.3720930232558,805.6976744186046,0,48
19,49,93,1.6423914310834458,1.4142135623730951,0,0,0,1,1.5259021893143654e-05,0.0,0.0,0.0,1.5259021893143654e-05,0.0,1.6407550422735113e-07,0.0,0.0,0.0,0.0,0.0,1.5737569507539192e-06,0.0,0.0,0.0,20.376344086021504,871.6021505376344,0,49
19,50,77,2.0641820275841214,2.0,0,0,0,1,2.8183871102519333,1.2754863863810897,0.028023193590343,0.0028763256268575788,0.05206378176808357,0.04147402197122574,0.03660243000327186,0.016564758264689478,0.040688181295990944,0.016144045628607273,0.003906309604644775,0.0,0.012521064160677761,0.013566837484064679,0.04660486802458763,0.029518577735871077,1159.4415584415585,918.025974025974,0,50
19,51,86,2.063577722746572,2.0,0,0,0,1,1.3678187332116067,0.4161593117751181,0.014656290877610445,0.0038452736334875226,0.020157167688012123,0.008407721295952797,0.015904868990832637,0.004839061764826955,0.016693370416760445,0.005279621575027704,0.004364080261439085,0.0,0.0031060440736899435,0.0022356454311003985,0.01800564583390951,0.006614786107093096,860.8139534883721,924.6511627906976,0,51
19,52,86,2.0653175211007118,2.0,0,0,0,1,2.5656061731278896,1.5039139536675066,0.023071641102433205,0.004318303195759654,0.042053863406181335,0.042236972600221634,0.02983262992009174,0.017487371554273334,0.03442435339093208,0.017120622098445892,0.005127031356096268,0.0,0.009382307101396769,0.013734655815921235,0.03663691133260727,0.03118181135505438,530.046511627907,972.9418604651163,0,52
19,53,61,1.8014312566285813,1.4142135623730951,0,0,0,1,2.0795758073218167,0.8449683445505798,0.021252003498375416,0.0035172045463696122,0.05214007943868637,0.035629816353321075,0.03409140667740683,0.013851940074599669,0.0395437553524971,0.011512932367622852,0.004806592129170895,0.0,0.014111491260506728,0.011741560134091012,0.045860991813242435,0.026707102544605732,860.672131147541,993.9344262295082,0,53
19,54,73,2.0101104273217505,2.0,0,0,0,1,2.193408099235967,0.5815365889575332,0.024601357523351908,0.00577172520570457,0.043564505875110626,0.01918059028685093,0.030046686290903655,0.00796625464325388,0.0317616555839777,0.008575570303946733,0.00079346913844347,0.0,0.00944324095287334,0.004579096649297839,0.037556267343461514,0.01137941563501954,1014.013698630137,1014.0958904109589,0,54
